Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Fall,2009,CARRIE DOONAN,BSC,03342,INTRO BIO LAB PRACTC,A,2,3,67%,4.50,5.00,,,,,,,,
Fall,2009,CARRIE DOONAN,BSC,03343,EXP TECHN MOL BIOLGY,1,34,81,42%,3.59,4.09,,,,,,,,
Fall,2009,NATHANIEL URBAN,BSC,03362,CELLULAR NEUROSCIENC,A,12,40,30%,3.92,3.75,,,,,,,,
Fall,2009,JAMES WILLIAMS,BSC,03380,VIROLOGY,A,10,21,48%,2.70,3.50,,,,,,,,
Fall,2009,JOHN WOOLFORD,BSC,03442,MOLECULAR BIOLOGY,A,13,31,42%,4.23,4.62,,,,,,,,
Fall,2009,M DURAND,BSC,03511,GENOMICS & MOLEC BIO,A,1,3,33%,4.00,4.00,,,,,,,,
Fall,2009,RUSSELL SCHWARTZ,BSC,03512,CPTL MTH BIO MDL SIM,A,2,3,67%,4.00,5.00,,,,,,,,
Fall,2009,M DURAND,BSC,03711,GENOMICS & MOLEC BIO,A,5,8,63%,4.80,5.00,,,,,,,,
Fall,2009,RUSSELL SCHWARTZ,BSC,03712,CPTL MTH BIO MDL SIM,A,9,15,60%,5.00,4.75,,,,,,,,
Fall,2009,VERONICA HINMAN,BSC,03725,EVOLUTION,A,9,18,50%,4.33,4.67,,,,,,,,
Fall,2009,JOHN WOOLFORD,BSC,03742,MOLECULAR BIOLOGY,1,6,19,32%,5.00,5.00,,,,,,,,
Fall,2009,CHARLES ETTENSOHN,BSC,03746,CORE COURSE CELL BIO,A2,5,19,26%,4.20,4.40,,,,,,,,
Fall,2009,NATHANIEL URBAN,BSC,03762,ADV CELLULAR NEUROSC,1,9,25,36%,4.11,4.00,,,,,,,,
Fall,2009,GORDON RULE,BSC,03871,STRUCTURL BIOPHYSICS,A,3,7,43%,4.33,5.00,,,,,,,,
Fall,2009,LEONARD VUOCOLO,CMY,09103,ATOMS MOL CHEM CHNG,1,22,60,37%,3.77,3.95,,,,,,,,
Fall,2009,PAUL KAROL,CMY,09105,INTRO MOD CHEMSTRY I,1,80,183,44%,3.46,3.43,,,,,,,,
Fall,2009,PAUL KAROL,CMY,09105,INTRO MOD CHEMSTRY I,2,33,90,37%,3.50,3.75,,,,,,,,
Fall,2009,TERRANCE MURPHY,CMY,09105,INTRO MOD CHEMSTRY I,3,2,7,29%,3.50,5.00,,,,,,,,
Fall,2009,LEONARD VUOCOLO,CMY,09106,MODERN CHEMISTRY II,1,17,48,35%,3.65,3.53,,,,,,,,
Fall,2009,DAVID YARON,CMY,09107,HONORS CHEMISTRY,1,15,29,52%,3.93,4.27,,,,,,,,
Fall,2009,SUBHA DAS,CMY,09109,KTCHEN CHEMTRY SESSN,A1,7,14,50%,4.83,4.83,,,,,,,,
Fall,2009,SUBHA DAS,CMY,09209,KITCHEN CHMSTY SESSN,A2,4,9,44%,3.75,3.75,,,,,,,,
Fall,2009,GLORIA SILVA,CMY,09217,ORGANIC CHEMISTRY I,1,65,192,34%,3.69,3.76,,,,,,,,
Fall,2009,NEWELL WASHBURN,CMY,09219,MODERN ORGANIC CHEM,1,29,45,64%,4.24,4.59,,,,,,,,
Fall,2009,KAREN STUMP,CMY,09221,LAB I: INTR CHMY ANL,1,46,117,39%,3.56,4.11,,,,,,,,
Fall,2009,GLORIA SILVA,CMY,09222,LAB II:ORGNC SYN ANL,1,9,23,39%,4.33,4.78,,,,,,,,
Fall,2009,DAVID YARON,CMY,09231,MATHMTCL METHD CHEM,A,15,30,50%,3.47,3.86,,,,,,,,
Fall,2009,SUSAN GRAUL,CMY,09321,LAB III: MOL DSN SYN,1,14,47,30%,3.57,3.86,,,,,,,,
Fall,2009,LINDA PETEANU,CMY,09331,MODRN ANALYTCL INSTR,1,14,45,31%,3.29,3.54,,,,,,,,
Fall,2009,NEIL DONAHUE,CMY,09344,PHYSICAL CHEM QUANTM,1,12,42,29%,4.17,4.36,,,,,,,,
Fall,2009,GARY PATTERSON,CMY,09347,ADV PHYS CHEMISTRY,A,23,54,43%,4.35,4.43,,,,,,,,
Fall,2009,RONGCHAO JIN,CMY,09507,NANOPARTICLES,A,2,9,22%,4.50,4.00,,,,,,,,
Fall,2009,DANITH LY,CMY,09518,BIOORGANIC CHEMISTRY,A,18,43,42%,4.22,4.33,,,,,,,,
Fall,2009,ECKARD MUNCK,CMY,09603,MATH ANALYS CHEMSTRY,A1,2,8,25%,5.00,5.00,,,,,,,,
Fall,2009,ECKARD MUNCK,CMY,09701,QUANTUM CHEMISTRY I,A,1,6,17%,4.00,4.00,,,,,,,,
Fall,2009,RONGCHAO JIN,CMY,09707,NANOPARTICLES,A,7,8,88%,4.71,4.71,,,,,,,,
Fall,2009,SUSAN GRAUL,CMY,09711,PHYSCL ORGANIC CHEM,A,6,8,75%,4.17,4.50,,,,,,,,
Fall,2009,TOMASZ KOWALEWSKI,CMY,09715,PHY CHEM MACROMOLEC,A,5,12,42%,4.00,4.60,,,,,,,,
Fall,2009,DANITH LY,CMY,09718,BIOORGANIC CHEMISTRY,A,9,20,45%,4.56,4.56,,,,,,,,
Fall,2009,CATALINA ACHIM,CMY,09725,TRANSTN METAL CHEM,A,3,10,30%,4.33,4.67,,,,,,,,
Fall,2009,MAUMITA MANDAL,CMY,09802,SP TPCS: INT BPH CMY,A,1,3,33%,3.00,2.00,,,,,,,,
Fall,2009,BRUCE ARMITAGE,CMY,09811,SP TPC IN ORGANC CMY,A2,10,16,63%,4.50,4.78,,,,,,,,
Fall,2009,CHRISTOPHER BORYSENKO,MCS,38101,EUREKA,11,4,10,40%,3.50,3.25,,,,,,,,
Fall,2009,CHRISTOPHER BORYSENKO,MCS,38101,EUREKA,12,7,13,54%,4.57,3.86,,,,,,,,
Fall,2009,ALAN WAGGONER,MCS,38709,APP CELL MOLE BIOLGY,A,4,17,24%,2.75,3.25,,,,,,,,
Fall,2009,MARION OLIVER,MSC,21111,CALCULUS I,W,15,44,34%,4.07,4.47,,,,,,,,
Fall,2009,MARION OLIVER,MSC,21111,CALCULUS I,X,16,42,38%,4.31,4.25,,,,,,,,
Fall,2009,DEBORAH BRANDON,MSC,21112,CALCULUS II,1,3,15,20%,3.33,4.00,,,,,,,,
Fall,2009,RUSSELL WALKER,MSC,21120,DIFFERENTIAL INT CAL,1,49,110,45%,3.71,3.69,,,,,,,,
Fall,2009,RUSSELL WALKER,MSC,21120,DIFFERENTIAL INT CAL,2,40,95,42%,3.75,4.03,,,,,,,,
Fall,2009,IRINA GHEORGHICIUC,MSC,21120,DIFFERENTIAL INT CAL,3,18,50,36%,3.89,3.89,,,,,,,,
Fall,2009,IRINA GHEORGHICIUC,MSC,21121,INTEGRATION DIF EQUA,1,23,70,33%,3.83,4.13,,,,,,,,
Fall,2009,GREGORY JOHNSON,MSC,21122,INTGR DIFF EQUA APPX,1,64,101,63%,4.13,4.42,,,,,,,,
Fall,2009,GREGORY JOHNSON,MSC,21122,INTGR DIFF EQUA APPX,2,68,151,45%,4.26,4.60,,,,,,,,
Fall,2009,SCOTT ROBERTSON,MSC,21123,CALCULUS APPROXIMATN,11,22,33,67%,3.09,3.10,,,,,,,,
Fall,2009,DAVID HANDRON,MSC,21126,INTRO MATHMTCL SFTWR,A,7,21,33%,4.00,4.00,,,,,,,,
Fall,2009,DAVID HANDRON,MSC,21126,INTRO MATHMTCL SFTWR,B,15,22,68%,3.73,3.80,,,,,,,,
Fall,2009,DAVID HANDRON,MSC,21126,INTRO MATHMTCL SFTWR,C,10,23,43%,3.70,3.80,,,,,,,,
Fall,2009,JOHN MACKEY,MSC,21127,CONCEPTS OF MATHMTCS,1,71,157,45%,4.54,4.89,,,,,,,,
Fall,2009,JOHN MACKEY,MSC,21127,CONCEPTS OF MATHMTCS,2,63,125,50%,4.73,4.94,,,,,,,,
Fall,2009,JACK SCHAEFFER,MSC,21131,ANALYSIS I,1,10,30,33%,4.60,4.70,,,,,,,,
Fall,2009,DANIELA MIHAI,MSC,21241,MATRIX ALGEBRA,A,29,71,41%,3.31,3.55,,,,,,,,
Fall,2009,DANIELA MIHAI,MSC,21241,MATRIX ALGEBRA,B,37,76,49%,3.32,3.42,,,,,,,,
Fall,2009,AGOSTON PISZTORA,MSC,21241,MATRIX ALGEBRA,C,13,28,46%,3.15,3.23,,,,,,,,
Fall,2009,HASAN DEMIRKOPARAN,MSC,21241,MATRIX ALGEBRA,W,8,18,44%,3.63,3.67,,,,,,,,
Fall,2009,DANIELA MIHAI,MSC,21256,MULTI ANLYSIS APPROX,1,54,117,46%,3.66,3.66,,,,,,,,
Fall,2009,DALE WINTER,MSC,21256,MULTI ANLYSIS APPROX,2,13,49,27%,4.85,5.00,,,,,,,,
Fall,2009,RUSSELL WALKER,MSC,21257,MODL METH OPTIMIZATN,1,23,54,43%,3.52,3.50,,,,,,,,
Fall,2009,TIMOTHY FLAHERTY,MSC,21259,CALCULUS IN 3-D,1,101,216,47%,3.52,3.52,,,,,,,,
Fall,2009,TIMOTHY FLAHERTY,MSC,21259,CALCULUS IN 3-D,2,94,211,45%,3.65,3.76,,,,,,,,
Fall,2009,DAVID HANDRON,MSC,21260,DIFFRENTL EQUATIONS,1,36,71,51%,3.33,3.92,,,,,,,,
Fall,2009,DAVID HANDRON,MSC,21260,DIFFRENTL EQUATIONS,2,42,88,48%,3.93,4.14,,,,,,,,
Fall,2009,PETER ANDREWS,MSC,21300,BASIC LOGIC,A,14,41,34%,3.21,3.29,,,,,,,,
Fall,2009,ALAN FRIEZE,MSC,21301,COMBINATORICS,A,63,141,45%,3.45,3.40,,,,,,,,
Fall,2009,KAVITA RAMANAN,MSC,21325,PROBABILITY,A,16,31,52%,4.00,4.06,,,,,,,,
Fall,2009,GAUTAM IYER,MSC,21341,LINEAR ALGEBRA,A,16,36,44%,4.13,4.44,,,,,,,,
Fall,2009,JUAN SCHAFFER,MSC,21350,HISTORY OF MATHMTCS,A,8,21,38%,2.63,2.75,,,,,,,,
Fall,2009,DEJAN SLEPCEV,MSC,21355,PRINCPL REAL ANLYS I,A,25,46,54%,3.60,3.96,,,,,,,,
Fall,2009,WILLIAM WILLIAMS,MSC,21357,SEQ & SERIES FNCTNS,A,1,8,13%,4.00,4.00,,,,,,,,
Fall,2009,GENNADY SHAIKHET,MSC,21366,TPCS APPLIED MATH,A,4,10,40%,3.75,3.75,,,,,,,,
Fall,2009,YEKATERINA EPSHTEYN,MSC,21369,NUMERICAL METHODS,A,19,37,51%,3.37,3.22,,,,,,,,
Fall,2009,DMITRY KRAMKOV,MSC,21370,DSCRETE TIME FINANCE,A,33,59,56%,4.12,4.09,,,,,,,,
Fall,2009,RICHARD STATMAN,MSC,21373,ALGEBRAIC STRUCTURES,A,12,29,41%,4.33,4.58,,,,,,,,
Fall,2009,ALAN FRIEZE,MSC,21393,OPERATIONS RSCH II,A,12,23,52%,4.17,4.17,,,,,,,,
Fall,2009,RICHARD STATMAN,MSC,21441,NUMBER THEORY,A,17,32,53%,4.06,4.50,,,,,,,,
Fall,2009,DEJAN SLEPCEV,MSC,21476,ORD DIFF EQUATIONS,A,4,9,44%,4.50,4.75,,,,,,,,
Fall,2009,DAVID KINDERLEHRER,MSC,21499,UNDERGRAD RES TOPIC,A,1,4,25%,5.00,5.00,,,,,,,,
Fall,2009,PETER ANDREWS,MSC,21600,MATH LOGIC I,A,11,16,69%,3.45,3.73,,,,,,,,
Fall,2009,RAMI GROSSBERG,MSC,21603,MODEL THEORY I,A,4,4,100%,4.50,4.75,,,,,,,,
Fall,2009,ELAINE COZZI,MSC,21620,REAL ANALYSIS,A1,13,20,65%,4.67,4.85,,,,,,,,
Fall,2009,ELAINE COZZI,MSC,21621,INT LEBESGUE INTEGR,A2,15,22,68%,4.27,4.73,,,,,,,,
Fall,2009,GIOVANNI LEONI,MSC,21651,GENERAL TOPOLOGY,A,15,19,79%,4.57,4.93,,,,,,,,
Fall,2009,SHLOMO TAASAN,MSC,21690,METHDS OF OPTIMIZATN,A,11,14,79%,3.91,4.00,,,,,,,,
Fall,2009,THOMAS BOHMAN,MSC,21701,DISCRETE MATHEMATCS,A,6,9,67%,4.67,5.00,,,,,,,,
Fall,2009,ROBERT PEGO,MSC,21720,MEASURE & INTEGRATN,A,5,10,50%,4.60,4.80,,,,,,,,
Fall,2009,DAVID KINDERLEHRER,MSC,21732,PART DIFF EQUA I,A,1,4,25%,4.00,4.00,,,,,,,,
Fall,2009,WILLIAM HRUSA,MSC,21740,INTR FNCTNL ANALY II,A,3,8,38%,5.00,5.00,,,,,,,,
Fall,2009,JASON HOWELL,MSC,21762,FINITE ELEM METHODS,A,5,10,50%,4.80,4.80,,,,,,,,
Fall,2009,ANDRZEJ DUDEK,MSC,21801,ADV TPCS DISCR MATH,A,3,6,50%,4.33,4.33,,,,,,,,
Fall,2009,KAVITA RAMANAN,MSC,21880,ADV STOCHSTC CALC I,A,3,5,60%,5.00,5.00,,,,,,,,
Fall,2009,BARRY LUOKKALA,PHY,33100,BASC EXPERMTL PHYSCS,1,12,21,57%,4.27,4.18,,,,,,,,
Fall,2009,DAVID ANDERSON,PHY,33100,BASC EXPERMTL PHYSCS,2,15,31,48%,4.47,4.67,,,,,,,,
Fall,2009,BARRY LUOKKALA,PHY,33101,SCIENCE & SCI FICTN,A2,6,11,55%,4.83,4.83,,,,,,,,
Fall,2009,BARRY LUOKKALA,PHY,33104,EXPERIMNTL PHYSICS,1,11,22,50%,3.90,4.40,,,,,,,,
Fall,2009,BARRY LUOKKALA,PHY,33104,EXPERIMNTL PHYSICS,2,8,18,44%,4.00,4.13,,,,,,,,
Fall,2009,DAVID ANDERSON,PHY,33104,EXPERIMNTL PHYSICS,3,10,19,53%,4.10,4.80,,,,,,,,
Fall,2009,DAVID ANDERSON,PHY,33104,EXPERIMNTL PHYSICS,4,16,27,59%,4.50,4.94,,,,,,,,
Fall,2009,HELMUT VOGEL,PHY,33106,PHYSICS I ENG STUDNT,1,132,239,55%,3.95,4.47,,,,,,,,
Fall,2009,REINHARD SCHUMACHER,PHY,33107,PHYSICS II ENG STDNT,1,65,130,50%,3.75,4.09,,,,,,,,
Fall,2009,STEPHEN GAROFF,PHY,33111,PHYSICS I SCI STUDNT,1,41,101,41%,3.27,3.42,,,,,,,,
Fall,2009,DIANE TURNSHEK,PHY,33124,INTRO TO ASTRONOMY,1,19,39,49%,4.42,4.63,,,,,,,,
Fall,2009,CURTIS MEYER,PHY,33131,MATTR & INTERACTNS 1,1,41,57,72%,3.95,4.27,,,,,,,,
Fall,2009,BRIAN QUINN,PHY,33211,PHYS III: MOD ESSENT,A,36,59,61%,4.31,4.58,,,,,,,,
Fall,2009,JEFFREY PETERSON,PHY,33224,STRS GLXS & UNIVERSE,1,17,34,50%,2.88,2.41,,,,,,,,
Fall,2009,ROBERT SUTER,PHY,33225,QUANTM PHY STRUC MAT,A,13,22,59%,3.67,4.23,,,,,,,,
Fall,2009,THOMAS FERGUSON,PHY,33231,PHYSICAL ANALYSIS,A,42,52,81%,3.74,3.93,,,,,,,,
Fall,2009,JAMES RUSS,PHY,33338,INTRM ELEC & MAG I,A,16,33,48%,2.44,1.75,,,,,,,,
Fall,2009,ROBERT SWENDSEN,PHY,33341,THERMAL PHYSICS I,A,22,41,54%,4.36,4.86,,,,,,,,
Fall,2009,P. LOESCHE,PHY,33441,INTRO TO BIOPHYSICS,A,2,6,33%,2.00,2.50,,,,,,,,
Fall,2009,KRISTINA WOODS,PHY,33445,ADV QUANTUM PHYSCS I,A,11,22,50%,3.55,3.00,,,,,,,,
Fall,2009,TIZIANA DI MATTEO,PHY,33467,ASTROPHYSICS,A,1,3,33%,5.00,5.00,,,,,,,,
Fall,2009,RUPERT CROFT,PHY,33650,GENERAL RELATIVITY,A,5,13,38%,4.40,4.60,,,,,,,,
Fall,2009,RICHARD HOLMAN,PHY,33755,QUANTUM MECHANICS I,A,8,15,53%,5.00,4.88,,,,,,,,
Fall,2009,MICHAEL WIDOM,PHY,33759,INTRO MATH PHYSCS I,A,7,15,47%,4.43,4.43,,,,,,,,
Fall,2009,MANFRED PAULINI,PHY,33761,CLASSCL ELCTRODYN I,A,7,16,44%,4.14,4.14,,,,,,,,
Fall,2009,COLIN MORNINGSTAR,PHY,33770,QUANTUM MECHNCS IV,A,1,5,20%,4.00,4.00,,,,,,,,
Fall,2009,LING-FONG LI,PHY,33779,INTR NUC PRTCL PHYS,A,1,5,20%,5.00,5.00,,,,,,,,
Fall,2009,SARA MAJETICH,PHY,33783,THEORY OF SOLIDS I,A,4,9,44%,4.75,4.75,,,,,,,,
Fall,2009,PATRICK COLES,PHY,33792,SP TPCS QUANTM PHYSC,A,2,3,67%,4.00,4.00,,,,,,,,
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Overall course,2: Overall teaching,,,,,,,,
,2009,,,,Year of 2009,,1336,2492,54%,3.64,3.82,,,,,,,,
Summer,2009,"LANNI, F.  (co-taught)",BSC,03121,MODERN BIOLOGY,E,2,14,14%,4.50,5.00,,,,,,,,
Summer,2009,"HACKNEY, D.  (co-taught)",BSC,03121,MODERN BIOLOGY,E,2,14,14%,4.50,3.50,,,,,,,,
Summer,2009,"HACKNEY, D.  (co-taught)",BSC,03121,MODERN BIOLOGY,U,3,9,33%,2.00,2.67,,,,,,,,
Summer,2009,"DOONAN, C.  (co-taught)",BSC,03121,MODERN BIOLOGY,U,3,9,33%,3.00,3.67,,,,,,,,
Spring,2009,"LOPEZ, A.  (co-taught)",BSC,03116,PHAGE GENOMICS RSRCH,A,14,21,67%,4.86,4.79,,,,,,,,
Spring,2009,"SHELDON, K.  (co-taught)",BSC,03116,PHAGE GENOMICS RSRCH,A,14,21,67%,4.86,4.93,,,,,,,,
Spring,2009,"MINDEN, J.  (co-taught)",BSC,03240,CELL BIOLOGY,1,35,89,39%,2.97,3.31,,,,,,,,
Spring,2009,"LINSTEDT, A.  (co-taught)",BSC,03240,CELL BIOLOGY,1,35,89,39%,2.86,2.77,,,,,,,,
Spring,2009,"STARK, V.  (co-taught)",BSC,03390,MOLECULAR CELL IMMUN,A,17,47,36%,4.47,4.25,,,,,,,,
Spring,2009,"RULE, G.  (co-taught)",BSC,03390,MOLECULAR CELL IMMUN,A,17,47,36%,4.53,4.82,,,,,,,,
Spring,2009,"DOMACH, M.  (co-taught)",BSC,03391,INTRO MICROBIOLOGY,A,5,14,36%,3.60,4.20,,,,,,,,
Spring,2009,"MINKLEY, E.  (co-taught)",BSC,03391,INTRO MICROBIOLOGY,A,5,14,36%,3.20,3.20,,,,,,,,
Spring,2009,"LANNI, F.  (co-taught)",BSC,03534,BIO IMG & FLR SPECTR,A,3,11,27%,3.67,4.33,,,,,,,,
Spring,2009,"WAGGONER, A.  (co-taught)",BSC,03534,BIO IMG & FLR SPECTR,A,3,11,27%,3.67,4.33,,,,,,,,
Spring,2009,"WOOLFORD, J.  (co-taught)",BSC,03730,ADVANCED GENETICS,A,9,17,53%,4.78,4.89,,,,,,,,
Spring,2009,"MITCHELL, A.  (co-taught)",BSC,03730,ADVANCED GENETICS,A,9,17,53%,4.33,4.33,,,,,,,,
Spring,2009,"JIN, R.  (co-taught)",CMY,09322,LAB IV:MOLE SPC DSGN,1,20,41,49%,3.30,2.70,,,,,,,,
Spring,2009,"KOWALEWSKI, T.  (co-taught)",CMY,09322,LAB IV:MOLE SPC DSGN,1,20,41,49%,3.58,4.00,,,,,,,,
Spring,2009,"HANDRON, D.  (co-taught)",MSC,21236,MATHMTCL STUDIES II,A,4,15,27%,4.67,5.00,,,,,,,,
Spring,2009,"HOWELL, J.  (co-taught)",MSC,21236,MATHMTCL STUDIES II,A,4,15,27%,4.75,4.75,,,,,,,,
Spring,2009,"LUOKKALA, B.  (co-taught)",PHY,33100,BASC EXPERMTL PHYSCS,A,11,26,42%,4.27,4.36,,,,,,,,
Spring,2009,"CALAMBA,  .  (co-taught)",PHY,33100,BASC EXPERMTL PHYSCS,A,11,26,42%,3.75,4.00,,,,,,,,
Spring,2009,"CHRISTOPH, L.  (co-taught)",PHY,33100,BASC EXPERMTL PHYSCS,B,8,28,29%,3.86,4.00,,,,,,,,
Spring,2009,"ANDERSON, D.  (co-taught)",PHY,33100,BASC EXPERMTL PHYSCS,B,8,28,29%,3.88,4.38,,,,,,,,
Spring,2009,"CHEN, C.  (co-taught)",PHY,33104,EXPERIMNTL PHYSICS,A,19,27,70%,3.88,3.29,,,,,,,,
Spring,2009,"LUOKKALA, B.  (co-taught)",PHY,33104,EXPERIMNTL PHYSICS,A,19,27,70%,4.00,4.11,,,,,,,,
Spring,2009,"cmhicks,  .  (co-taught)",PHY,33104,EXPERIMNTL PHYSICS,B,12,27,44%,4.25,4.64,,,,,,,,
Spring,2009,"CALAMBA,  .  (co-taught)",PHY,33104,EXPERIMNTL PHYSICS,B,12,27,44%,4.00,3.86,,,,,,,,
Spring,2009,"CHEN, C.  (co-taught)",PHY,33104,EXPERIMNTL PHYSICS,D,12,29,41%,3.70,3.80,,,,,,,,
Spring,2009,"ANDERSON, D.  (co-taught)",PHY,33104,EXPERIMNTL PHYSICS,D,12,29,41%,4.17,4.75,,,,,,,,
Spring,2009,"LOESCHE, P.  (co-taught)",PHY,33111,PHYSICS I SCI STUDNT,1,73,98,74%,2.63,2.60,,,,,,,,
Spring,2009,"GHOSH, K.  (co-taught)",PHY,33111,PHYSICS I SCI STUDNT,1,73,98,74%,2.77,3.30,,,,,,,,
Spring,2009,"WOODS, K.  (co-taught)",PHY,33132,MATTER & INTRACTN II,1,18,28,64%,3.61,2.28,,,,,,,,
Spring,2009,"SWENDSEN, R.  (co-taught)",PHY,33132,MATTER & INTRACTN II,1,18,28,64%,3.83,3.78,,,,,,,,
Spring,2009,"RUSS, J.  (co-taught)",PHY,33202,PHY SOPH COLLOQM II,A,32,43,74%,4.03,4.03,,,,,,,,
Spring,2009,"GHOSH, K.  (co-taught)",PHY,33202,PHY SOPH COLLOQM II,A,32,43,74%,4.00,4.27,,,,,,,,
Spring,2009,"MEYER, C.  (co-taught)",PHY,33228,ELECTRONICS I,1,24,39,62%,3.33,4.33,,,,,,,,
Spring,2009,"QUINN, B.  (co-taught)",PHY,33228,ELECTRONICS I,1,24,39,62%,3.29,3.79,,,,,,,,
Spring,2009,"SEKERKA, R.  (co-taught)",PHY,33302,PHY UPPER COLLOQM II,A,20,36,56%,3.70,3.95,,,,,,,,
Spring,2009,"GHOSH, K.  (co-taught)",PHY,33302,PHY UPPER COLLOQM II,A,20,36,56%,3.70,4.30,,,,,,,,
Spring,2009,"GAROFF, S.  (co-taught)",PHY,33340,MODERN PHYSICS LAB,1,13,29,45%,4.46,4.75,,,,,,,,
Spring,2009,"SCHUMACHER, R.  (co-taught)",PHY,33340,MODERN PHYSICS LAB,1,13,29,45%,4.62,4.69,,,,,,,,
Spring,2009,"LEVINE, M.  (co-taught)",PHY,33456,ADV COMPTNL PHYSICS,A,5,10,50%,3.60,3.00,,,,,,,,
Spring,2009,"STONE, N.  (co-taught)",PHY,33456,ADV COMPTNL PHYSICS,A,5,10,50%,3.80,4.20,,,,,,,,
Spring,2009,"DESERNO, M.  (co-taught)",PHY,33767,BIOPHYSICS,A,2,3,67%,4.50,5.00,,,,,,,,
Spring,2009,"MANDAL, M.  (co-taught)",PHY,33767,BIOPHYSICS,A,2,3,67%,4.50,4.00,,,,,,,,
Fall,2009,"JARVIK, J.  (co-taught)",BSC,03115,PHAGE GENOMICS RSRCH,A,14,20,70%,4.79,4.43,,,,,,,,
Fall,2009,"BRAUN, M.  (co-taught)",BSC,03115,PHAGE GENOMICS RSRCH,A,14,20,70%,4.79,4.85,,,,,,,,
Fall,2009,"KIGER, R.  (co-taught)",BSC,03125,EVOLTN & HISTRY LIFE,A,6,17,35%,4.17,4.50,,,,,,,,
Fall,2009,"DURAND, M.  (co-taught)",BSC,03125,EVOLTN & HISTRY LIFE,A,6,17,35%,4.17,4.17,,,,,,,,
Fall,2009,"LEE, C.  (co-taught)",BSC,03231,BIOCHEMISTRY I,A,33,81,41%,3.68,3.31,,,,,,,,
Fall,2009,"MACBETH, M.  (co-taught)",BSC,03231,BIOCHEMISTRY I,A,33,81,41%,3.94,3.94,,,,,,,,
Fall,2009,"LOPEZ, A.  (co-taught)",BSC,03330,GENETICS,1,20,41,49%,3.75,3.80,,,,,,,,
Fall,2009,"MITCHELL, A.  (co-taught)",BSC,03330,GENETICS,1,20,41,49%,3.80,4.30,,,,,,,,
Fall,2009,"LOPEZ, A.  (co-taught)",BSC,03330,GENETICS,2,22,65,34%,3.73,3.77,,,,,,,,
Fall,2009,"MITCHELL, A.  (co-taught)",BSC,03330,GENETICS,2,22,65,34%,3.77,4.09,,,,,,,,
Fall,2009,"HACKNEY, D.  (co-taught)",BSC,03745,CORE COURSE BIOCHEM,A1,7,19,37%,3.71,4.00,,,,,,,,
Fall,2009,"MINDEN, J.  (co-taught)",BSC,03745,CORE COURSE BIOCHEM,A1,7,19,37%,4.00,4.50,,,,,,,,
Fall,2009,"ETTENSOHN, C.  (co-taught)",BSC,03751,ADV DEVELOP BIOLOGY,A,2,4,50%,4.00,4.50,,,,,,,,
Fall,2009,"MCCARTNEY, B.  (co-taught)",BSC,03751,ADV DEVELOP BIOLOGY,A,2,4,50%,4.50,4.50,,,,,,,,
Fall,2009,"COLLINS, T.  (co-taught)",CMY,09722,OXIDATN INORGNC CHEM,A,1,3,33%,5.00,5.00,,,,,,,,
Fall,2009,"RYABOV, A.  (co-taught)",CMY,09722,OXIDATN INORGNC CHEM,A,1,3,33%,5.00,5.00,,,,,,,,
Fall,2009,"SCHAFFER, J.  (co-taught)",MSC,21235,MATHMTCL STUDIES I,A,8,17,47%,4.13,4.25,,,,,,,,
Fall,2009,"NOLL, W.  (co-taught)",MSC,21235,MATHMTCL STUDIES I,A,8,17,47%,4.00,3.75,,,,,,,,
Fall,2009,"SEKERKA, R.  (co-taught)",PHY,33112,PHYSICS II SCI STDNT,1,24,35,69%,3.13,2.71,,,,,,,,
Fall,2009,"GHOSH, K.  (co-taught)",PHY,33112,PHYSICS II SCI STDNT,1,24,35,69%,3.74,4.13,,,,,,,,
Fall,2009,"FRANKLIN, G.  (co-taught)",PHY,33115,PHYC FTR PRESIDENTS,1,73,80,91%,3.51,3.95,,,,,,,,
Fall,2009,"DESERNO, M.  (co-taught)",PHY,33115,PHYC FTR PRESIDENTS,1,73,80,91%,3.49,3.79,,,,,,,,
Fall,2009,"HOLMAN, R.  (co-taught)",PHY,33201,PHY SOPH COLLOQM I,A,38,47,81%,3.42,3.89,,,,,,,,
Fall,2009,"GHOSH, K.  (co-taught)",PHY,33201,PHY SOPH COLLOQM I,A,38,47,81%,3.38,3.89,,,,,,,,
Fall,2009,"LEVINE, M.  (co-taught)",PHY,33241,INTR CMPTNL PHYSICS,A,8,18,44%,2.63,2.75,,,,,,,,
Fall,2009,"STONE, N.  (co-taught)",PHY,33241,INTR CMPTNL PHYSICS,A,8,18,44%,2.63,4.38,,,,,,,,
Fall,2009,"MEYER, C.  (co-taught)",PHY,33301,PHY UPPER COLLOQM I,A,19,36,53%,3.89,4.39,,,,,,,,
Fall,2009,"GHOSH, K.  (co-taught)",PHY,33301,PHY UPPER COLLOQM I,A,19,36,53%,3.89,4.39,,,,,,,,
Fall,2009,"QUINN, B.  (co-taught)",PHY,33331,PHYSCL MECHANICS I,A,18,36,50%,3.89,3.94,,,,,,,,
